Sample	aligner	var_caller	cpu_time	wall_time	compute_efficiency	num_task_threads	cost_per_task	per_vcpu_seconds	theoretical_min_cost_per_task	Fscore(all)	Fscore(SNPts)	Fscore(SNPtv)	Fscore(SNPall)	Fscore(INS50)	Fscore(Del50)	Fscore(Indel50)	YieldBases	WgsCoverageMedian	WgsCoverageMean	cost_per_vcpu_sec	cost_per_vcpu_sec_gb
RIH0_ANA0-HG005-19	sent	samt	3023.04	3022.7931	0.125	8.0	0.09901	377.88	0.79208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	3.275179951307293e-05	2.9668603137865845e-07
RIH0_ANA0-HG005-19	sent	sentd	7597008.759999999	1964.3057	58.86353912867991	192.0	0.85751	39567.75395833333	0.014567761515756329	0.9962167427133274	0.9962838728584331	0.9956836836378871	0.9959837782481601	0.9969521725539231	0.9973476517013844	0.9984055731351338	110392118432.0	31.0	30.598883	1.1287468885319543e-07	1.0224886564046205e-09
RIH0_ANA0-HG005-19	sent	tiddit	39440.0	1106.4449	0.5572	64.0	0.28992999999999997	616.25	0.5203338119167265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	7.351166328600405e-06	6.659140555517666e-08
RIH0_ANA0-HG005-19	sent	vb2	8821.6	4037.186	0.1366	16.0	0.264473	551.35	1.936112737920937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110392118432.0	31.0	30.598883	2.9980162328829236e-05	2.7157882967248787e-07
RIH0_ANA0-HG005-19	strobe	alNsort	552151.6799999999	1930.0259	1.49	192.0	1.741741	2875.7899999999995	1.1689536912751677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	3.1544611074985777e-06	2.8722838056600333e-08
RIH0_ANA0-HG005-19	strobe	alignstats	26496.64	1059.4951	0.7815	32.0	0.138813	828.02	0.17762380038387715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	5.238890666892104e-06	4.770254033681874e-08
RIH0_ANA0-HG005-19	strobe	deep	20436.899999999998	116324.9431	0.008917923951284197	1536.0	34.278319999999994	13.305273437499999	3843.755585633118	0.9954095329140759	0.9954616017153871	0.9948348449307365	0.9951482233230617	0.9958040570355807	0.9971705397394705	0.9983665792209078	109824144163.0	31.0	30.427476	0.0016772759077942347	1.527237858830784e-05
RIH0_ANA0-HG005-19	strobe	dysgu	77974.87999999999	2706.3784	0.45039522410294186	64.0	0.7088990000000001	1218.3574999999998	1.5739487500381995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	9.091376607440757e-06	8.278121971018885e-08
RIH0_ANA0-HG005-19	strobe	goleft	13.6	2.9722	0.286	16.0	0.000195	0.85	0.0006818181818181819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	1.4338235294117647e-05	1.3055631257947222e-07
RIH0_ANA0-HG005-19	strobe	manta	143.36	403.8551	0.0028	128.0	0.21165	1.12	75.58928571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	0.0014763532366071426	1.3442884056678397e-05
RIH0_ANA0-HG005-19	strobe	mosdepth	8220.48	780.8978	0.6579	16.0	0.051156	513.78	0.07775649794801641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	6.222994277706412e-06	5.666326221008652e-08
RIH0_ANA0-HG005-19	strobe	mrkdup	52856.32	1253.0532	0.3159955828933986	192.0	0.80428	275.29333333333335	2.545225451051082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	1.5216344989586863e-05	1.3855191047064208e-07
RIH0_ANA0-HG005-19	strobe	norm_cov_eveness	190.24	1664.6062	0.0071	16.0	0.109047	11.89	15.358732394366196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	0.0005732075273338941	5.219321595469432e-06
RIH0_ANA0-HG005-19	strobe	qmap	246989.44	2238.1205	3.4485999999999994	32.0	0.294147	7718.42	0.08529461230644321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	1.1909294583606489e-06	1.084396757595563e-08
RIH0_ANA0-HG005-19	strobe	samt	2688.72	2955.8318	0.1137	8.0	0.096817	336.09	0.8515127528583993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	3.600858401023536e-05	3.278749339197376e-07
RIH0_ANA0-HG005-19	strobe	sentd	7271252.360000001	1580.4936000000002	59.38403970595348	192.0	0.668897	37871.10604166667	0.011263918778717583	0.9957431152155117	0.9958032958222472	0.9950909522216245	0.9954471240219358	0.9967183374299813	0.9972842253570211	0.9984288309520302	109824144163.0	31.0	30.427476	9.19919935222823e-08	8.376299603641674e-10
RIH0_ANA0-HG005-19	strobe	tiddit	41404.8	848.1299	0.7633	64.0	0.222994	646.95	0.29214463513690553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	5.385704072957724e-06	4.90393447998494e-08
RIH0_ANA0-HG005-19	strobe	vb2	9873.92	1106.4753	0.5577	16.0	0.07271	617.12	0.13037475345167654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109824144163.0	31.0	30.427476	7.3638433367902514e-06	6.705122441801961e-08
RIH0_ANA0-HG006-19	bwa2a	alNsort	503873.28	3076.6149	0.853	192.0	2.776474	2624.34	3.2549519343493554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	5.510262421535827e-06	5.018170491914304e-08
RIH0_ANA0-HG006-19	bwa2a	alignstats	28145.6	826.5095	1.0642	32.0	0.108288	879.55	0.10175530915241496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	3.847421977147405e-06	3.503829392989676e-08
RIH0_ANA0-HG006-19	bwa2a	deep	20462.260000000002	127835.01320000002	0.029365165985249585	1536.0	37.692388	13.321783854166668	1283.574832130466	0.9936658746872824	0.9946583701776828	0.9933581540396438	0.9940082621086632	0.9881423495073737	0.9903526627218935	0.9930731466744378	109806201890.0	29.0	30.102434	0.001842044231673334	1.6775411588487774e-05
RIH0_ANA0-HG006-19	bwa2a	dysgu	98117.12000000001	3286.7198999999996	0.46747073212095913	64.0	0.862267	1533.0800000000002	1.8445368677688392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	8.788140132935005e-06	8.003318557305766e-08
RIH0_ANA0-HG006-19	bwa2a	goleft	17.44	7.1424	0.1526	16.0	0.000468	1.09	0.0030668414154652684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	2.6834862385321097e-05	2.4438385012354146e-07
RIH0_ANA0-HG006-19	bwa2a	manta	172.8	298.1559	0.0045	128.0	0.156742	1.35	34.83155555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	0.0009070717592592592	8.260660542361094e-06
RIH0_ANA0-HG006-19	bwa2a	mosdepth	8753.92	808.5592	0.6767	16.0	0.052968	547.12	0.07827397665139649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	6.050774967100453e-06	5.51041276626789e-08
RIH0_ANA0-HG006-19	bwa2a	mrkdup	2977.28	1270.6857	0.1944	192.0	0.786731	15.506666666666668	4.0469701646090535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	0.0002642448812338779	2.406465907076807e-06
RIH0_ANA0-HG006-19	bwa2a	norm_cov_eveness	205.28	3242.6459	0.004	16.0	0.212423	12.83	53.10575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	0.0010347963756819952	9.423842714445382e-06
RIH0_ANA0-HG006-19	bwa2a	qmap	206271.68	2674.4135	2.4102	32.0	0.350398	6445.99	0.14538129615799517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	1.6987208326416888e-06	1.547017202492267e-08
RIH0_ANA0-HG006-19	bwa2a	samt	3015.44	2896.8774	0.1301	8.0	0.094886	376.93	0.7293312836279785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	3.1466717958241585e-05	2.865659445152637e-07
RIH0_ANA0-HG006-19	bwa2a	sentd	7368236.6	1364.4582	55.50129158578215	192.0	0.691185	38376.23229166667	0.012453493968364909	0.9935251673349813	0.9942737921820883	0.9928168596587472	0.9935453259204178	0.9913112145395374	0.9911349235797798	0.9964362708434159	109806201890.0	29.0	30.102434	9.380602680429671e-08	8.542871458050092e-10
RIH0_ANA0-HG006-19	bwa2a	tiddit	51362.56	1277.5443	0.6282859022603234	64.0	0.32644799999999996	802.54	0.5195851105771585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	6.35575796845017e-06	5.788159374474263e-08
RIH0_ANA0-HG006-19	bwa2a	vb2	9009.92	348.2629	1.6169	16.0	0.022814	563.12	0.014109716123446102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109806201890.0	29.0	30.102434	2.5320979542548657e-06	2.305969891201075e-08
RIH0_ANA0-HG006-19	fastqc	unknown	142027.2	2645.5184	1.6777	32.0	0.337965	4438.35	0.20144543124515707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3795794045084323e-06	0.0
RIH0_ANA0-HG006-19	sent	alNsort	58231.68000000001	1530.6226	0.19810000000000003	192.0	1.381302	303.29	6.972751135790005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	2.3720799399914272e-05	2.159085032597088e-07
RIH0_ANA0-HG006-19	sent	alignstats	26741.44	598.5958	1.3961	32.0	0.078427	835.67	0.05617577537425686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	2.9327889597568417e-06	2.6694466067614336e-08
RIH0_ANA0-HG006-19	sent	deep	19224.02	122066.8758	0.030772975787582414	1536.0	35.627342999999996	12.515638020833334	1157.7477344383583	0.9937653275665964	0.9947459019617861	0.9935006664824707	0.9941232842221284	0.9882524320854998	0.9903674566772221	0.9930032292787943	109865054140.0	29.0	30.104254	0.0018532722604325212	1.686862373972814e-05
RIH0_ANA0-HG006-19	sent	dysgu	103709.36	4050.0593000000003	0.40068043077307575	64.0	1.0598239999999999	1620.45875	2.6450605485153535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	1.021917404562134e-05	9.30156920743801e-08
RIH0_ANA0-HG006-19	sent	goleft	13.12	4.1473	0.1977	16.0	0.000272	0.82	0.001375821952453212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	2.0731707317073173e-05	1.8870156192391216e-07
RIH0_ANA0-HG006-19	sent	manta	143.36	422.9576	0.0026	128.0	0.22235	1.12	85.51923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	0.001550990513392857	1.4117232504308826e-05
RIH0_ANA0-HG006-19	sent	mosdepth	8890.72	812.0966	0.6842	16.0	0.0532	555.67	0.07775504238526745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	5.983767343927151e-06	5.446470118061466e-08
RIH0_ANA0-HG006-19	sent	mrkdup	45330.88	1319.1548	0.2519152838859515	192.0	0.841004	236.09833333333333	3.338439760490054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	1.8552562844577472e-05	1.6886682475881835e-07
RIH0_ANA0-HG006-19	sent	norm_cov_eveness	103.04	1032.3747	0.006199999999999999	16.0	0.065943	6.44	10.635967741935486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	0.0006399747670807454	5.825098545577846e-06
RIH0_ANA0-HG006-19	sent	qmap	199216.32	2274.8854	2.7366000000000006	32.0	0.418189	6225.51	0.1528133450266754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	2.09917038925325e-06	1.910680703418484e-08
RIH0_ANA0-HG006-19	sent	samt	3102.72	2999.1039	0.1293	8.0	0.098235	387.84	0.7597447795823666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	3.1660929764851486e-05	2.8818016804967176e-07
RIH0_ANA0-HG006-19	sent	sentd	7320138.959999999	1994.591	54.201410573257206	192.0	0.747166	38125.72375	0.013784991794450627	0.9936010018685215	0.9943411179694032	0.9929240761697633	0.9936325970695832	0.9913697604253151	0.9911619443722381	0.9965241112284408	109865054140.0	29.0	30.104254	1.0206992026828956e-07	9.290481042154026e-10
RIH0_ANA0-HG006-19	sent	tiddit	51930.88	1174.8789	0.6908841758891819	64.0	0.308818	811.42	0.4469895400376553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	5.946712245199773e-06	5.4127422880272136e-08
RIH0_ANA0-HG006-19	sent	vb2	7521.44	2297.5197	0.2046	16.0	0.150977	470.09	0.7379130009775171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109865054140.0	29.0	30.104254	2.0072884979472015e-05	1.8270491137148423e-07
RIH0_ANA0-HG006-19	strobe	alNsort	565390.08	2331.517	1.263	192.0	2.104065	2944.74	1.6659263657957244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	3.7214395413516985e-06	3.4113193699013306e-08
RIH0_ANA0-HG006-19	strobe	alignstats	26122.56	674.8916	1.2096	32.0	0.088423	816.33	0.07310102513227514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	3.384928582803523e-06	3.1028510101916634e-08
RIH0_ANA0-HG006-19	strobe	deep	35271.16	108353.62540000002	0.06346105981959953	1536.0	31.873474000000005	22.96299479166667	502.25246931908464	0.9923700898438007	0.9933160484360595	0.9919316143203959	0.9926238313782276	0.9876206487674765	0.9893072702981837	0.9928947663341926	109090915796.0	29.0	29.783545	0.0009036695702664727	8.28363721830271e-06
RIH0_ANA0-HG006-19	strobe	dysgu	98536.95999999999	3280.2584	0.46949566262243114	64.0	0.861966	1539.6399999999999	1.8359402836340872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	8.747641494115509e-06	8.018670876751642e-08
RIH0_ANA0-HG006-19	strobe	goleft	11.52	4.2331	0.1701	16.0	0.000277	0.72	0.001628453850676073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	2.404513888888889e-05	2.2041375960078377e-07
RIH0_ANA0-HG006-19	strobe	manta	139.52	268.2876	0.0041	128.0	0.140603	1.09	34.29341463414634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	0.0010077623279816513	9.237820772044546e-06
RIH0_ANA0-HG006-19	strobe	mosdepth	8246.4	625.1179	0.8245	16.0	0.040951	515.4	0.049667677380230445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	4.9659245246410555e-06	4.5520972011339e-08
RIH0_ANA0-HG006-19	strobe	mrkdup	41582.399999999994	630.7232	0.38047547731732656	192.0	0.521329	216.57499999999996	1.3702039450106214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	1.2537251337104163e-05	1.1492479685979373e-07
RIH0_ANA0-HG006-19	strobe	norm_cov_eveness	199.84	1707.8706	0.007300000000000001	16.0	0.111881	12.49	15.326164383561641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	0.0005598528823058446	5.131984439041372e-06
RIH0_ANA0-HG006-19	strobe	qmap	209299.52	2419.6127	2.7032000000000003	32.0	0.318	6540.61	0.11763835454276413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	1.5193536994255888e-06	1.3927408055376306e-08
RIH0_ANA0-HG006-19	strobe	samt	0.0	1608.1498	0.0	8.0	0.052674	0.0	0.052674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	0.0	0.0
RIH0_ANA0-HG006-19	strobe	sentd	7177907.08	1319.3173	56.10006658721639	192.0	0.675631	37384.932708333334	0.012043319038661482	0.9930119947566326	0.9937195852527262	0.9922482466612486	0.9929839159569873	0.9911018014243821	0.9909846433933489	0.9963625140539231	109090915796.0	29.0	29.783545	9.412646227791514e-08	8.628258511820691e-10
RIH0_ANA0-HG006-19	strobe	tiddit	49809.28	1778.3744	0.43768999575982626	64.0	0.46599999999999997	778.27	1.0646804919336295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	9.355686329936912e-06	8.57604527532984e-08
RIH0_ANA0-HG006-19	strobe	vb2	7837.6	3551.385	0.1379	16.0	0.232649	489.85	1.6870848440899202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109090915796.0	29.0	29.783545	2.968370419516178e-05	2.721006050647728e-07
RIH0_ANA0-HG007-19	bwa2a	alNsort	492869.76	3119.0976	0.823	192.0	2.814812	2567.03	3.4201846901579587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	5.711066550319499e-06	5.150198795637405e-08
RIH0_ANA0-HG007-19	bwa2a	alignstats	27918.08	690.0911	1.2642	32.0	0.090415	872.44	0.07151953804777725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	3.2385823093851724e-06	2.9205302656532716e-08
RIH0_ANA0-HG007-19	bwa2a	deep	19482.660000000003	123011.3397	0.01758797186831777	1536.0	36.159233	12.684023437500002	2055.906915858543	0.9952217425723615	0.995907230559345	0.9951339576336189	0.995520594096482	0.9908471674507424	0.9928656818170907	0.9938857168547408	110890215639.0	30.0	30.438962	0.0018559700266801349	1.6737004396512254e-05
RIH0_ANA0-HG007-19	bwa2a	dysgu	90210.24	2511.5121	0.561598220335075	64.0	0.6596930000000001	1409.535	1.1746707452284968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	7.312839429315342e-06	6.594666073264828e-08
RIH0_ANA0-HG007-19	bwa2a	goleft	16.8	2.984	0.3519	16.0	0.000195	1.05	0.0005541346973572037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	1.1607142857142856e-05	1.046723806086696e-07
RIH0_ANA0-HG007-19	bwa2a	manta	152.32	323.9641	0.0037	128.0	0.169781	1.19	45.88675675675675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	0.0011146336659663865	1.0051686341697135e-05
RIH0_ANA0-HG007-19	bwa2a	mosdepth	9073.76	842.823	0.6729	16.0	0.055384	567.11	0.0823064348342993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	6.103754121775317e-06	5.504321627118048e-08
RIH0_ANA0-HG007-19	bwa2a	mrkdup	2562.56	855.1989000000001	0.7965	192.0	0.6942079999999999	13.346666666666666	0.8715731324544883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	0.0002709040959040959	2.4429936793162764e-06
RIH0_ANA0-HG007-19	bwa2a	norm_cov_eveness	209.44	1790.1546	0.0073	16.0	0.117636	13.09	16.114520547945204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	0.0005616692131398014	5.0650926224934015e-06
RIH0_ANA0-HG007-19	bwa2a	qmap	209162.56	2378.0637	2.7486000000000006	32.0	0.31157	6536.33	0.11335589027141088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	1.4896069353903492e-06	1.3433168353100898e-08
RIH0_ANA0-HG007-19	bwa2a	samt	2624.16	1965.475	0.1669	8.0	0.064378	328.02	0.38572798082684245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	2.4532802877873304e-05	2.212350542967574e-07
RIH0_ANA0-HG007-19	bwa2a	sentd	7291951.840000001	1614.3779000000002	55.86428956911157	192.0	0.7029549999999999	37978.91583333334	0.01258326214155737	0.9950206049758802	0.9955503153688534	0.9945519029339822	0.9950511091514178	0.9933535036877725	0.9932702085611773	0.9965253955958837	110890215639.0	30.0	30.438962	9.640148693028118e-08	8.693416851502347e-10
RIH0_ANA0-HG007-19	bwa2a	tiddit	223704.32	1730.6940000000002	2.0209	64.0	0.45350599999999996	3495.38	0.2244079370577465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	2.0272563355057246e-06	1.82816520269507e-08
RIH0_ANA0-HG007-19	bwa2a	vb2	9874.24	3470.3043	0.1778	16.0	0.237101	617.14	1.3335264341957254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110890215639.0	30.0	30.438962	2.4012075866091973e-05	2.165391755054622e-07
RIH0_ANA0-HG007-19	dirsetup	unknown	0.0	0.2288	0.0	1.0	2e-06	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIH0_ANA0-HG007-19	fastqc	unknown	150680.96	2423.74	1.9428	32.0	0.309633	4708.78	0.15937461395923408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.054891341281606e-06	0.0
RIH0_ANA0-HG007-19	sent	alNsort	51736.31999999999	1904.9945	0.1414	192.0	1.719152	269.46	12.158076379066479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	3.322911254607982e-05	2.9951229942983035e-07
RIH0_ANA0-HG007-19	sent	alignstats	26958.72	603.4251	1.3961	32.0	0.07906	842.46	0.056629181290738496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	2.932631816347364e-06	2.6433426335934533e-08
RIH0_ANA0-HG007-19	sent	deep	20407.14	106544.2388	0.030274793854830544	1536.0	31.485276000000006	13.2858984375	1039.983167217382	0.9953128209024906	0.9959903203083966	0.9952653995743186	0.9956278599413576	0.9909334321763176	0.9928516219472969	0.9939086066218615	110944066769.0	30.0	30.440351	0.0015428558827939637	1.3906610130007137e-05
RIH0_ANA0-HG007-19	sent	dysgu	102681.28	3134.5084	0.5128706506190807	64.0	0.8551390000000001	1604.395	1.6673580345605095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	8.328090573082067e-06	7.506566881509974e-08
RIH0_ANA0-HG007-19	sent	goleft	20.8	2.7991	0.46440000000000003	16.0	0.000183	1.3	0.0003940568475452196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	8.798076923076923e-06	7.930191473326524e-08
RIH0_ANA0-HG007-19	sent	manta	125.44	701.8	0.0014	128.0	0.368939	0.98	263.52785714285716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	0.0029411591198979592	2.6510287621075183e-05
RIH0_ANA0-HG007-19	sent	mosdepth	9222.24	848.6584	0.6792	16.0	0.055768	576.39	0.08210836277974086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	6.047120873020003e-06	5.4506032175753e-08
RIH0_ANA0-HG007-19	sent	mrkdup	67302.07999999999	1510.1879	0.354905576766721	192.0	0.9052020000000001	350.5316666666666	2.550543184603121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	1.3449836914401462e-05	1.2123079048837984e-07
RIH0_ANA0-HG007-19	sent	norm_cov_eveness	103.36	2496.6346	0.0026	16.0	0.163553	6.46	62.905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	0.0015823626160990712	1.4262706084082497e-05
RIH0_ANA0-HG007-19	sent	qmap	209544.96	2538.5743	2.5795	32.0	0.3326	6548.28	0.1289397169994185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	1.5872488653509013e-06	1.4306748540737741e-08
RIH0_ANA0-HG007-19	sent	samt	3072.8	2304.9951	0.1666	8.0	0.073616	384.1	0.44187274909963986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	2.3957302785732882e-05	2.1594036962440818e-07
RIH0_ANA0-HG007-19	sent	sentd	7387194.279999998	2228.9301000000005	54.824872590607974	192.0	0.76155	38474.970208333325	0.013890593156261356	0.9950837452738066	0.9956122118026075	0.9946203428449704	0.9951162773237889	0.9934466780221943	0.9932993102654375	0.9965036512502766	110944066769.0	30.0	30.440351	1.0309056065600052e-07	9.292120224026805e-10
RIH0_ANA0-HG007-19	sent	tiddit	47580.799999999996	1300.6547	0.5717857932611473	64.0	0.340868	743.4499999999999	0.5961463261545534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	7.163982110431099e-06	6.457291785911763e-08
RIH0_ANA0-HG007-19	sent	vb2	8482.72	3354.7954	0.158	16.0	0.21977	530.17	1.3909493670886075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110944066769.0	30.0	30.440351	2.5907963483410982e-05	2.3352274923682703e-07
RIH0_ANA0-HG007-19	strobe	alNsort	604306.5599999999	2395.6699	1.3138	192.0	2.161959	3147.43	1.6455769523519561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110240587818.0	30.0	30.160324	3.577586515029723e-06	3.245253482261982e-08
RIH0_ANA0-HG007-19	strobe	alignstats	25784.32	611.3972	1.3179	32.0	0.080104	805.76	0.06078154639957507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110240587818.0	30.0	30.160324	3.1066943010325653e-06	2.8181038966895883e-08
RIH0_ANA0-HG007-19	strobe	deep	20615.72	121902.15530000001	0.005519520702324893	1536.0	35.729763000000005	13.421692708333333	6473.345228137322	0.9940550748525414	0.9947073020924972	0.9938492987705265	0.9942783004315119	0.9902133733484609	0.992025058611015	0.9936861026850916	110240587818.0	30.0	30.160324	0.001733131949793653	1.572135983758487e-05
RIH0_ANA0-HG007-19	strobe	dysgu	90406.4	2882.6544	0.4902942913776016	64.0	1.059349	1412.6	2.160639066433958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110240587818.0	30.0	30.160324	1.171763282245505e-05	1.0629145811341369e-07
RIH0_ANA0-HG007-19	strobe	goleft	20.32	1.7663	0.719	16.0	0.000116	1.27	0.00016133518776077888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110240587818.0	30.0	30.160324	5.708661417322835e-06	5.178366271728759e-08
RIH0_ANA0-HG007-19	strobe	manta	145.92	324.2	0.0035	128.0	0.169905	1.14	48.544285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110240587818.0	30.0	30.160324	0.0011643708881578947	1.0562088893068994e-05
RIH0_ANA0-HG007-19	strobe	mosdepth	8335.2	1240.355	0.42	16.0	0.081255	520.95	0.1934642857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110240587818.0	30.0	30.160324	9.748416354736538e-06	8.842855927828085e-08
RIH0_ANA0-HG007-19	strobe	mrkdup	34887.04	670.1963	0.30124376180954304	192.0	0.550071	181.70333333333335	1.8259996379535797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110240587818.0	30.0	30.160324	1.5767201803305752e-05	1.430253785414894e-07
RIH0_ANA0-HG007-19	strobe	norm_cov_eveness	208.96	2990.3902	0.0044	16.0	0.195898	13.06	44.52227272727272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110240587818.0	30.0	30.160324	0.000937490428790199	8.504040547551638e-06
